Year,Student_ID,Name,Term,Class,Level,Site,pt1,pt1_avg,quiz_avg,qz.Week.1,qz.Week.2,qz.Week.3,qz.Week.4,qz.Week.5,qz.Week.6,qz.Week.7,qz.Week.8,qz.Week.9,qz.Week.10,qz.Week.11,quiz,pt2,pt.Week.1,pt.Week.2,pt.Week.3,pt.Week.4,pt.Week.5,pt.Week.6,pt.Week.7,pt.Week.8,pt.Week.9,pt.Week.10,pt.Week.11,pt2_avg,hw,hw_avg,HW.Week.1,HW.Week.2,HW.Week.3,HW.Week.4,HW.Week.5,HW.Week.6,HW.Week.7,HW.Week.8,HW.Week.9,HW.Week.10,HW.Week.11,br,br_avg,ga,ga_avg,va,va_avg,Exam_ID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X12,X14,X15,X25,X28,X29,X41,X51,X56,X61,X62,X66,X67,X68,X69,X70,X1_avg,X2_avg,X3_avg,X4_avg,X5_avg,X6_avg,X7_avg,X8_avg,X9_avg,X12_avg,X14_avg,X15_avg,X25_avg,X28_avg,X29_avg,X41_avg,X51_avg,X56_avg,X61_avg,X62_avg,X66_avg,X67_avg,X68_avg,X69_avg,X70_avg,g,g_avg,l,l_avg,rlgvos,rlgvos_avg,s_1,s_2,s_3,s_4,s_5,s,we,we_1,we_2,we_3,we_4,wc_1,wc_2,wc_3,wc_4,wc_5,wc_6,wc_7,wc_8,wc_9,wc_10,wc_11,wc_12,wcA,wcB,wcC,wc,s_1_avg,s_2_avg,s_3_avg,s_4_avg,s_5_avg,s_avg,we_avg,we_1_avg,we_2_avg,we_3_avg,we_4_avg,wc_1_avg,wc_2_avg,wc_3_avg,wc_4_avg,wc_5_avg,wc_6_avg,wc_7_avg,wc_8_avg,wc_9_avg,wc_10_avg,wc_11_avg,wc_12_avg,wcA_avg,wcB_avg,wcC_avg,wc_avg,rlgvosswe,rlgvosswe_avg,total,total_avg,top_ranking,rank,rank_pc,年度,Student_Type,有効フラグ,登録日時,更新日時,性別,入塾年月日,Portal_logins,iPad_subs,iPad_watchtime_hr,End2018Level,End_2017_Level,貸出件数,va_total_attempts,ga_total_attempts
2019,785,785,Term B,Saturday Afternoon 1,ES110,Jiyugaoka,1,0.91926499,0.862759287,/,18,19,20,20,18,16,20,19,20,19,0.945,0.649090909,B,B,B,B+,B,B,B,B,B+,B,/,0.786105877,0,0,/,/,/,/,/,/,/,/,/,/,/,0,0,0,0.282669492,0,0.179656737,2019BES110,0.666666667,0.666666667,0.666666667,0.666666667,0.25,0.666666667,0,0.666666667,0,0.681818182,0,0,0.64516129,0,0,0,0,0,0,0,0,0,0,0,0,0.585507246,0.494202899,0.515942029,0.489855072,0.452173913,0.442028986,0.462318841,0.392753623,0.472463768,0.790711462,0.436956522,0,0.685974755,0,0,0,0,0,0,0,0,0,0,0,0,0.425,0.47442029,0.681818182,0.790711462,0.586439883,0.651793072,0.75,0.5,0.25,0.5,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702173913,0.684782609,0.655434783,0.62173913,0.919565217,0.71673913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591951026,0.66412618,0.944722776,168,71,NA,塾生,Yes,1/14/2019 13:10,8/30/2019 14:39,女,1/14/2019,62,0,1.431666667,NA,NA,NA,NA,NA
2019,786,786,Term B,Saturday Afternoon 1,ES110,Jiyugaoka,0.909090909,0.91926499,0.862759287,/,19,20,19,20,20,20,18,19,20,17,0.96,0.63,/,B,B,B,B,B,B,B,B,B,/,0.786105877,0,0,/,/,/,/,/,/,/,/,/,/,/,0,0,1,0.282669492,0.303030303,0.179656737,2019BES110,0.666666667,0.333333333,1,0.666666667,0.75,0,1,0,0.333333333,0.863636364,0.25,0,0.838709677,0,0,0,0,0,0,0,0,0,0,0,0,0.585507246,0.494202899,0.515942029,0.489855072,0.452173913,0.442028986,0.462318841,0.392753623,0.472463768,0.790711462,0.436956522,0,0.685974755,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.47442029,0.863636364,0.790711462,0.73829912,0.651793072,0.75,1,0.75,0.25,1,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702173913,0.684782609,0.655434783,0.62173913,0.919565217,0.71673913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.750670577,0.66412618,0.944722776,43,18,NA,塾生,Yes,1/12/2019 20:17,8/30/2019 14:39,女,1/12/2019,33,0,0,NA,NA,NA,90,251
2019,787,787,Term B,Saturday Afternoon 1,ES110,Jiyugaoka,0.909090909,0.91926499,0.862759287,/,12,17,17,16,11,20,/,6,20,19,0.766666667,0.63,B,B,B,B,B,B,B,/,B,B,/,0.786105877,0,0,/,/,/,/,/,/,/,/,/,/,/,0,0,0,0.282669492,0,0.179656737,2019BES110,0.333333333,0.333333333,0,0,0.25,0,0.333333333,0,0,0.772727273,0.5,0,0.290322581,0,0,0,0,0,0,0,0,0,0,0,0,0.585507246,0.494202899,0.515942029,0.489855072,0.452173913,0.442028986,0.462318841,0.392753623,0.472463768,0.790711462,0.436956522,0,0.685974755,0,0,0,0,0,0,0,0,0,0,0,0,0.175,0.47442029,0.772727273,0.790711462,0.407788856,0.651793072,0.75,0.25,0.5,0.25,1,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702173913,0.684782609,0.655434783,0.62173913,0.919565217,0.71673913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464405083,0.66412618,0.944722776,219,93,NA,塾生,Yes,12/10/2018 11:34,8/30/2019 14:39,女,12/10/2018,22,0,0,NA,NA,NA,NA,NA
2019,788,788,Term B,Saturday Afternoon 1,ES110,Jiyugaoka,1,0.91926499,0.862759287,/,20,20,19,20,20,17,20,20,20,18,0.97,0.668181818,B,B+,B+,B,B+,B,B+,B,B,B+,/,0.786105877,0,0,/,/,/,/,/,/,/,/,/,/,/,0,0,0,0.282669492,0.101010101,0.179656737,2019BES110,1,0.333333333,0.666666667,0.666666667,0,0.333333333,0.333333333,0.333333333,0.666666667,0.909090909,0.25,0,0.741935484,0,0,0,0,0,0,0,0,0,0,0,0,0.585507246,0.494202899,0.515942029,0.489855072,0.452173913,0.442028986,0.462318841,0.392753623,0.472463768,0.790711462,0.436956522,0,0.685974755,0,0,0,0,0,0,0,0,0,0,0,0,0.458333333,0.47442029,0.909090909,0.790711462,0.704672532,0.651793072,1,0.75,1,0.75,1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702173913,0.684782609,0.655434783,0.62173913,0.919565217,0.71673913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696438579,0.66412618,0.944722776,81,34,NA,塾生,Yes,1/12/2019 20:53,8/30/2019 14:39,女,1/12/2019,21,0,0,NA,NA,NA,34,NA
2019,789,789,Term B,Saturday Afternoon 1,ES110,Jiyugaoka,0.909090909,0.91926499,0.862759287,/,20,20,19,20,20,18,/,18,20,18,0.961111111,0.711,A+,B+,B+,B,B,A,B+,/,B+,B,/,0.786105877,0,0,/,/,/,/,/,/,/,/,/,/,/,0,0,0,0.282669492,0.48989899,0.179656737,2019BES110,1,0,0,0,0,0,0.666666667,0.333333333,0.666666667,0.772727273,0.5,0,0.677419355,0,0,0,0,0,0,0,0,0,0,0,0,0.585507246,0.494202899,0.515942029,0.489855072,0.452173913,0.442028986,0.462318841,0.392753623,0.472463768,0.790711462,0.436956522,0,0.685974755,0,0,0,0,0,0,0,0,0,0,0,0,0.316666667,0.47442029,0.772727273,0.790711462,0.592477028,0.651793072,0.75,0.75,0.75,0.5,1,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702173913,0.684782609,0.655434783,0.62173913,0.919565217,0.71673913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638022972,0.66412618,0.944722776,133,57,NA,塾生,Yes,1/7/2018 13:58,8/30/2019 14:39,女,1/7/2018,14,0,0,ES020,NA,NA,124,NA
2019,790,790,Term B,Saturday Afternoon 1,ES110,Jiyugaoka,1,0.91926499,0.862759287,/,16,17,14,7,15,12,16,20,19,11,0.735,0.642727273,B,B,B,B,B,B+,B,B,B,B,/,0.786105877,0,0,/,/,/,/,/,/,/,/,/,/,/,0,0,0,0.282669492,0,0.179656737,2019BES110,1,1,0.333333333,0.666666667,0.5,0.666666667,0.333333333,0.666666667,0,0.863636364,0.25,0,0.774193548,0,0,0,0,0,0,0,0,0,0,0,0,0.585507246,0.494202899,0.515942029,0.489855072,0.452173913,0.442028986,0.462318841,0.392753623,0.472463768,0.790711462,0.436956522,0,0.685974755,0,0,0,0,0,0,0,0,0,0,0,0,0.541666667,0.47442029,0.863636364,0.790711462,0.728406647,0.651793072,0.5,0.25,0.25,0.25,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702173913,0.684782609,0.655434783,0.62173913,0.919565217,0.71673913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633396383,0.66412618,0.944722776,137,58,NA,塾生,Yes,1/19/2019 21:48,8/30/2019 14:39,女,1/19/2019,21,0,0,NA,NA,NA,NA,NA
2019,791,791,Term B,Saturday Afternoon 1,ES110,Jiyugaoka,1,0.91926499,0.862759287,/,12,12,19,17,16,20,16,17,16,15,0.8,0.663636364,B,B,B,B,B,B,A,B+,B,B,/,0.786105877,0,0,/,/,/,/,/,/,/,/,/,/,/,0,0,0,0.282669492,0,0.179656737,2019BES110,0.666666667,0.666666667,0,1,0.25,0.333333333,1,0.333333333,0.333333333,0.954545455,0.5,0,0.677419355,0,0,0,0,0,0,0,0,0,0,0,0,0.585507246,0.494202899,0.515942029,0.489855072,0.452173913,0.442028986,0.462318841,0.392753623,0.472463768,0.790711462,0.436956522,0,0.685974755,0,0,0,0,0,0,0,0,0,0,0,0,0.508333333,0.47442029,0.954545455,0.790711462,0.71199218,0.651793072,0.75,0.5,1,0.5,1,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702173913,0.684782609,0.655434783,0.62173913,0.919565217,0.71673913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662959335,0.66412618,0.944722776,115,49,NA,塾生,Yes,12/17/2018 11:14,8/30/2019 14:39,女,12/17/2018,26,0,0,NA,NA,NA,NA,NA
2019,792,792,Term B,Saturday Afternoon 1,ES110,Jiyugaoka,1,0.91926499,0.862759287,/,18,20,20,20,20,20,20,20,20,16,0.97,0.682727273,B+,B,B+,B,B+,A,B+,B,B,B,/,0.786105877,0,0,/,/,/,/,/,/,/,/,/,/,/,0,0,1,0.282669492,0.070707071,0.179656737,2019BES110,0.666666667,1,0.666666667,0.333333333,0.75,0.666666667,0.666666667,0.333333333,0.666666667,0.863636364,0.75,0,0.806451613,0,0,0,0,0,0,0,0,0,0,0,0,0.585507246,0.494202899,0.515942029,0.489855072,0.452173913,0.442028986,0.462318841,0.392753623,0.472463768,0.790711462,0.436956522,0,0.685974755,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.47442029,0.863636364,0.790711462,0.774686217,0.651793072,0.75,0.75,0.75,0.5,1,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702173913,0.684782609,0.655434783,0.62173913,0.919565217,0.71673913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7698855,0.66412618,0.944722776,33,14,NA,塾生,Yes,1/12/2019 20:06,8/30/2019 14:39,女,1/12/2019,29,0,0.44,NA,NA,NA,14,247
2019,793,793,Term B,Saturday Afternoon 1,ES110,Jiyugaoka,0.9,0.91926499,0.862759287,/,19,18,/,19,13,/,9,18,19,12,0.79375,0.667,B+,B+,B,B,B,B,/,B,A,B,/,0.786105877,0,0,/,/,/,/,/,/,/,/,/,/,/,0,0,0,0.282669492,0,0.179656737,2019BES110,0.666666667,1,0.333333333,0.333333333,0.25,0.333333333,0.666666667,0.333333333,0.333333333,0.818181818,0,0,0.580645161,0,0,0,0,0,0,0,0,0,0,0,0,0.585507246,0.494202899,0.515942029,0.489855072,0.452173913,0.442028986,0.462318841,0.392753623,0.472463768,0.790711462,0.436956522,0,0.685974755,0,0,0,0,0,0,0,0,0,0,0,0,0.425,0.47442029,0.818181818,0.790711462,0.60685044,0.651793072,0.75,0.75,0.5,0.5,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702173913,0.684782609,0.655434783,0.62173913,0.919565217,0.71673913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594842742,0.66412618,0.944722776,166,71,NA,塾生,Yes,1/13/2018 20:38,8/30/2019 14:39,女,1/13/2018,5,0,0.210833333,ES030,NA,NA,NA,NA
2019,794,794,Term B,Saturday Afternoon 1,ES110,Jiyugaoka,1,0.91926499,0.862759287,/,17,18,20,20,17,18,18,20,17,19,0.92,0.642727273,B,B,B,B,B,B,B,B,B+,B,/,0.786105877,0,0,/,/,/,/,/,/,/,/,/,/,/,0,0,1,0.282669492,0,0.179656737,2019BES110,0.333333333,0.666666667,0,0.333333333,0.5,0.333333333,0.333333333,0.333333333,0,0.590909091,0.5,0,0.451612903,0,0,0,0,0,0,0,0,0,0,0,0,0.585507246,0.494202899,0.515942029,0.489855072,0.452173913,0.442028986,0.462318841,0.392753623,0.472463768,0.790711462,0.436956522,0,0.685974755,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.47442029,0.590909091,0.790711462,0.458338221,0.651793072,0.75,0.5,0.5,0.5,1,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702173913,0.684782609,0.655434783,0.62173913,0.919565217,0.71673913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573358749,0.66412618,0.944722776,179,76,NA,塾生,Yes,1/14/2019 13:28,8/30/2019 14:39,女,1/14/2019,51,0,2.569166667,NA,NA,NA,NA,120
2019,795,795,Term B,Saturday Afternoon 1,ES110,Jiyugaoka,1,0.91926499,0.862759287,/,18,20,20,17,20,19,18,19,19,20,0.95,0.739090909,B,B,B,A,B+,A,A,A,B+,B+,/,0.786105877,0,0,/,/,/,/,/,/,/,/,/,/,/,0,0,0,0.282669492,0,0.179656737,2019BES110,1,1,0.666666667,1,0.5,0.333333333,0.666666667,0,0.333333333,0.863636364,0.75,0,0.870967742,0,0,0,0,0,0,0,0,0,0,0,0,0.585507246,0.494202899,0.515942029,0.489855072,0.452173913,0.442028986,0.462318841,0.392753623,0.472463768,0.790711462,0.436956522,0,0.685974755,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0.47442029,0.863636364,0.790711462,0.789912023,0.651793072,1,1,1,0.5,1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702173913,0.684782609,0.655434783,0.62173913,0.919565217,0.71673913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.743360704,0.66412618,0.944722776,47,20,NA,塾生,Yes,12/27/2018 13:25,8/30/2019 14:39,男,12/27/2018,51,9,1.373611111,NA,NA,NA,NA,NA
2019,796,796,Term B,Saturday Afternoon 1,ES110,Jiyugaoka,1,0.91926499,0.862759287,/,20,20,19,18,20,16,20,20,20,20,0.965,0.636363636,B,B,B,B,B,B,B,B,B,B,/,0.786105877,0,0,/,/,/,/,/,/,/,/,/,/,/,0,0,1,0.282669492,0,0.179656737,2019BES110,0.666666667,1,1,0.333333333,0,0.333333333,0.666666667,1,0.666666667,0.727272727,0.25,0,0.741935484,0,0,0,0,0,0,0,0,0,0,0,0,0.585507246,0.494202899,0.515942029,0.489855072,0.452173913,0.442028986,0.462318841,0.392753623,0.472463768,0.790711462,0.436956522,0,0.685974755,0,0,0,0,0,0,0,0,0,0,0,0,0.591666667,0.47442029,0.727272727,0.790711462,0.68915738,0.651793072,0.75,0.5,0.75,0.5,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702173913,0.684782609,0.655434783,0.62173913,0.919565217,0.71673913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709172923,0.66412618,0.944722776,69,29,NA,塾生,Yes,1/28/2018 13:22,8/30/2019 14:42,男,1/28/2018,132,2,0.74,ES110,NA,NA,NA,384
2019,797,797,Term B,Saturday Afternoon 1,ES110,Jiyugaoka,0.909090909,0.91926499,0.862759287,/,20,20,20,20,20,20,/,14,20,20,0.966666667,0.729,B,A+,B,B,B,A,A,/,A,B,/,0.786105877,0,0,/,/,/,/,/,/,/,/,/,/,/,0,0,0,0.282669492,0,0.179656737,2019BES110,1,0.333333333,1,0.666666667,0.5,0.333333333,0.333333333,0.333333333,0.666666667,0.863636364,0.5,0,0.806451613,0,0,0,0,0,0,0,0,0,0,0,0,0.585507246,0.494202899,0.515942029,0.489855072,0.452173913,0.442028986,0.462318841,0.392753623,0.472463768,0.790711462,0.436956522,0,0.685974755,0,0,0,0,0,0,0,0,0,0,0,0,0.566666667,0.47442029,0.863636364,0.790711462,0.74801955,0.651793072,1,1,1,0.75,1,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702173913,0.684782609,0.655434783,0.62173913,0.919565217,0.71673913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.721431965,0.66412618,0.944722776,58,25,NA,塾生,Yes,1/12/2019 21:14,8/30/2019 14:39,女,1/12/2019,65,0,0,NA,NA,NA,NA,NA
2019,798,798,Term B,Saturday Afternoon 1,ES110,Jiyugaoka,0.909090909,0.91926499,0.862759287,/,20,20,19,19,18,18,/,16,20,18,0.933333333,0.66,B,B,B,B,B,A,B,/,B+,B,/,0.786105877,0,0,/,/,/,/,/,/,/,/,/,/,/,0,0,0.1,0.282669492,0.136363636,0.179656737,2019BES110,0,0.666666667,1,0.333333333,0.5,0,0.333333333,0,1,0.772727273,0.5,0,0.64516129,0,0,0,0,0,0,0,0,0,0,0,0,0.585507246,0.494202899,0.515942029,0.489855072,0.452173913,0.442028986,0.462318841,0.392753623,0.472463768,0.790711462,0.436956522,0,0.685974755,0,0,0,0,0,0,0,0,0,0,0,0,0.433333333,0.47442029,0.772727273,0.790711462,0.618197458,0.651793072,0.5,0.25,0.5,0.75,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702173913,0.684782609,0.655434783,0.62173913,0.919565217,0.71673913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616614663,0.66412618,0.944722776,147,63,NA,塾生,Yes,1/7/2018 13:57,8/30/2019 14:39,女,1/7/2018,19,0,0,ES020,NA,NA,92,10
2019,799,799,Term B,Saturday Afternoon 1,ES110,Jiyugaoka,0.990909091,0.91926499,0.862759287,/,18,20,19,18,16,20,20,20,/,19,0.944444444,0.67,B,B,B,B,B+,B+,B,A,B,B,/,0.786105877,0,0,/,/,/,/,/,/,/,/,/,/,/,0,0,1,0.282669492,0.641414141,0.179656737,2019BES110,1,0,0.666666667,0.666666667,1,1,0.666666667,0.666666667,0.666666667,0.863636364,1,0,0.677419355,0,0,0,0,0,0,0,0,0,0,0,0,0.585507246,0.494202899,0.515942029,0.489855072,0.452173913,0.442028986,0.462318841,0.392753623,0.472463768,0.790711462,0.436956522,0,0.685974755,0,0,0,0,0,0,0,0,0,0,0,0,0.733333333,0.47442029,0.863636364,0.790711462,0.754901271,0.651793072,0.75,0.75,0.75,0.5,1,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702173913,0.684782609,0.655434783,0.62173913,0.919565217,0.71673913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.783256305,0.66412618,0.944722776,26,11,NA,塾生,Yes,5/10/2019 14:45,8/30/2019 14:39,女,5/10/2019,62,6,19.37888889,NA,NA,NA,198,663
2019,800,800,Term B,Saturday Evening 1,ES110,Jiyugaoka,0.881818182,0.91926499,0.862759287,/,13,17,19,17,13,17,/,/,/,15,0.792857143,0.63,B,B,B,B,B,B,B,/,B,B,/,0.786105877,0,0,/,/,/,/,/,/,/,/,/,/,/,0,0,0.2,0.282669492,0.005050505,0.179656737,2019BES110,0,0,0.333333333,0.333333333,0.5,0,0.333333333,0,0,0.454545455,0.25,0,0.612903226,0,0,0,0,0,0,0,0,0,0,0,0,0.585507246,0.494202899,0.515942029,0.489855072,0.452173913,0.442028986,0.462318841,0.392753623,0.472463768,0.790711462,0.436956522,0,0.685974755,0,0,0,0,0,0,0,0,0,0,0,0,0.175,0.47442029,0.454545455,0.790711462,0.422099707,0.651793072,0.25,0.25,0.25,0.5,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702173913,0.684782609,0.655434783,0.62173913,0.919565217,0.71673913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473783987,0.66412618,0.944722776,215,91,NA,塾生,Yes,4/21/2019 16:13,8/30/2019 14:39,女,4/21/2019,12,0,5.015833333,NA,NA,NA,1,20
2019,801,801,Term B,Saturday Evening 1,ES110,Jiyugaoka,1,0.91926499,0.862759287,/,13,14,16,17,15,16,12,12,16,17,0.74,0.716363636,B,B,B,B+,A+,B+,B+,B+,B+,A,/,0.786105877,0,0,/,/,/,/,/,/,/,/,/,/,/,0,0,0,0.282669492,0,0.179656737,2019BES110,1,0.666666667,0.666666667,0.333333333,0.25,0.666666667,0.666666667,0,0,0.772727273,0.5,0,0.387096774,0,0,0,0,0,0,0,0,0,0,0,0,0.585507246,0.494202899,0.515942029,0.489855072,0.452173913,0.442028986,0.462318841,0.392753623,0.472463768,0.790711462,0.436956522,0,0.685974755,0,0,0,0,0,0,0,0,0,0,0,0,0.475,0.47442029,0.772727273,0.790711462,0.538627566,0.651793072,0.75,0.75,0.75,0.5,1,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702173913,0.684782609,0.655434783,0.62173913,0.919565217,0.71673913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566881525,0.66412618,0.944722776,180,77,NA,塾生,Yes,1/19/2019 20:48,8/30/2019 14:39,女,1/19/2019,5,8,11.66972222,NA,NA,NA,NA,NA
2019,802,802,Term B,Saturday Evening 1,ES110,Jiyugaoka,1,0.91926499,0.862759287,/,15,18,17,16,14,13,19,17,19,16,0.82,0.642727273,B,B,B,B,B,B,B,B,B,B+,/,0.786105877,0,0,/,/,/,/,/,/,/,/,/,/,/,0,0,0.5,0.282669492,0.505050505,0.179656737,2019BES110,0,0.333333333,0,0.666666667,0.25,0,0,0.666666667,0.333333333,0.772727273,0.25,0,0.64516129,0,0,0,0,0,0,0,0,0,0,0,0,0.585507246,0.494202899,0.515942029,0.489855072,0.452173913,0.442028986,0.462318841,0.392753623,0.472463768,0.790711462,0.436956522,0,0.685974755,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.47442029,0.772727273,0.790711462,0.559530792,0.651793072,0.5,0.5,0.5,0.5,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702173913,0.684782609,0.655434783,0.62173913,0.919565217,0.71673913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.614267188,0.66412618,0.944722776,149,63,NA,塾生,Yes,12/17/2018 12:05,8/30/2019 14:39,女,12/17/2018,21,5,1.085555556,NA,NA,NA,100,212
2019,803,803,Term B,Saturday Evening 1,ES110,Jiyugaoka,1,0.91926499,0.862759287,/,18,18,19,19,18,16,17,19,19,20,0.915,0.636363636,B,B,B,B,B,B,B,B,B,B,/,0.786105877,0,0,/,/,/,/,/,/,/,/,/,/,/,0,0,0.6,0.282669492,0.202020202,0.179656737,2019BES110,0.333333333,0.333333333,0.333333333,0,0.25,0.666666667,0.333333333,0.666666667,0.666666667,0.681818182,0.5,0,0.870967742,0,0,0,0,0,0,0,0,0,0,0,0,0.585507246,0.494202899,0.515942029,0.489855072,0.452173913,0.442028986,0.462318841,0.392753623,0.472463768,0.790711462,0.436956522,0,0.685974755,0,0,0,0,0,0,0,0,0,0,0,0,0.408333333,0.47442029,0.681818182,0.790711462,0.662396872,0.651793072,0.75,1,0.75,0.75,1,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702173913,0.684782609,0.655434783,0.62173913,0.919565217,0.71673913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694555653,0.66412618,0.944722776,83,35,NA,塾生,Yes,1/12/2019 20:29,8/30/2019 14:39,女,1/12/2019,52,0,2.500555556,NA,NA,1,141,156
2019,804,804,Term B,Saturday Evening 1,ES110,Jiyugaoka,0.909090909,0.91926499,0.862759287,/,18,19,19,18,18,19,19,19,/,18,0.927777778,0.732,B+,B+,B+,B+,B+,A+,B+,A+,B,/,/,0.786105877,0,0,/,/,/,/,/,/,/,/,/,/,/,0,0,0.79,0.282669492,0,0.179656737,2019BES110,0.666666667,0.333333333,0.666666667,0.666666667,0.25,0.666666667,0.333333333,0.666666667,0.666666667,0.818181818,0.5,0,0.774193548,0,0,0,0,0,0,0,0,0,0,0,0,0.585507246,0.494202899,0.515942029,0.489855072,0.452173913,0.442028986,0.462318841,0.392753623,0.472463768,0.790711462,0.436956522,0,0.685974755,0,0,0,0,0,0,0,0,0,0,0,0,0.541666667,0.47442029,0.818181818,0.790711462,0.713861193,0.651793072,0.75,1,0.75,0.5,1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702173913,0.684782609,0.655434783,0.62173913,0.919565217,0.71673913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.723555979,0.66412618,0.944722776,54,23,NA,塾生,Yes,1/8/2018 13:50,8/30/2019 14:39,女,1/8/2018,9,0,0,ES040,NA,NA,NA,115
2019,805,805,Term B,Saturday Evening 1,ES110,Jiyugaoka,1,0.91926499,0.862759287,/,19,18,16,19,18,16,18,9,18,17,0.84,0.668181818,B,B+,B,B+,B+,B+,B,B,B,B+,/,0.786105877,0,0,/,/,/,/,/,/,/,/,/,/,/,0,0,0,0.282669492,1,0.179656737,2019BES110,0.666666667,0.666666667,1,0.333333333,0.25,0.666666667,0,1,1,0.818181818,0.25,0,0.677419355,0,0,0,0,0,0,0,0,0,0,0,0,0.585507246,0.494202899,0.515942029,0.489855072,0.452173913,0.442028986,0.462318841,0.392753623,0.472463768,0.790711462,0.436956522,0,0.685974755,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333,0.47442029,0.818181818,0.790711462,0.692355816,0.651793072,0.5,0.75,0.75,0.5,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702173913,0.684782609,0.655434783,0.62173913,0.919565217,0.71673913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701613881,0.66412618,0.944722776,76,32,NA,塾生,Yes,12/4/2018 19:49,8/30/2019 14:39,女,12/4/2018,39,0,0.1325,NA,NA,NA,439,NA
